item_id,product_name,product_line,product_group,brand,department,category,sub_category
6981,Savage Citrus Eau De Parfum 50Ml (Batch 3163),Gold Collection 582,Prestige Global Alliance,Parfums De Barber,Bodycare,Unisex Fragrances,Sampling_Vial
6982,Golden Citrus Eau De Toilette 100Ml (Batch 4737),Velvet Petals 466,Prestige Global Alliance,Atelier Alvarez,Bodycare,Unisex Fragrances,Sampling_Vial
6983,Golden Oud Eau De Toilette 100Ml (Batch 5872),Noir Series 468,Prestige Global Alliance,Atelier Alvarez,Bodycare,Unisex Fragrances,Sampling_Vial
6984,Imperial Sandalwood Eau De Parfum 100Ml (Batch 9079),Noir Series 468,Prestige Global Alliance,Atelier Alvarez,Bodycare,Unisex Fragrances,Body_Lotion
6985,Rose Citrus Eau De Toilette 100Ml (Batch 7176),Noir Series 469,Prestige Global Alliance,Atelier Alvarez,Bodycare,Unisex Fragrances,Body_Lotion
6986,Royal Sandalwood Eau De Toilette 100Ml (Batch 5469),Oud Intense 471,Prestige Global Alliance,Thompson Lab,Bodycare,Unisex Fragrances,Body_Lotion
6987,Royal Oud Eau De Parfum 50Ml (Batch 7641),Oud Intense 472,Prestige Global Alliance,Thompson Lab,Bodycare,Unisex Fragrances,Body_Lotion
6988,Savage Oud Eau De Parfum 100Ml (Batch 2143),Velvet Petals 478,Prestige Global Alliance,Maison Evans,Bodycare,Unisex Fragrances,Body_Lotion
6989,Royal Musk Eau De Parfum 50Ml (Batch 7479),Oud Intense 480,Prestige Global Alliance,Maison Evans,Bodycare,Unisex Fragrances,Sampling_Vial
6990,Rose Oud Eau De Toilette 50Ml (Batch 5392),Gold Collection 479,Prestige Global Alliance,Maison Evans,Bodycare,Unisex Fragrances,Sampling_Vial
6991,Savage Citrus Eau De Parfum 100Ml (Batch 9476),Oud Intense 481,Prestige Global Alliance,Parfums De Fields,Bodycare,Unisex Fragrances,Sampling_Vial
6992,Rose Sandalwood Eau De Toilette 100Ml (Batch 9008),Oud Intense 481,Prestige Global Alliance,Parfums De Fields,Bodycare,Unisex Fragrances,Body_Lotion
6993,Royal Oud Eau De Parfum 50Ml (Batch 8098),Private Blend 488,Prestige Global Alliance,Parfums De Fields,Bodycare,Unisex Fragrances,Sampling_Vial
6994,Ambre Citrus Eau De Parfum 50Ml (Batch 1909),Oud Intense 692,Prestige Global Alliance,Bradshaw Paris,Bodycare,Unisex Fragrances,Sampling_Vial
6995,Imperial Oud Eau De Toilette 100Ml (Batch 7031),Private Blend 693,Prestige Global Alliance,Parfums De Bates,Bodycare,Product Testers,Body_Lotion
6996,Savage Jasmin Eau De Parfum 100Ml (Batch 4636),Private Blend 693,Prestige Global Alliance,Parfums De Bates,Bodycare,Product Testers,Body_Lotion
6998,Mystic Jasmin Eau De Parfum 50Ml (Batch 4064),Private Blend 607,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Body_Lotion
6999,Golden Jasmin Eau De Toilette 100Ml (Batch 2335),Oud Intense 604,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Body_Lotion
7000,Rose Jasmin Eau De Toilette 100Ml (Batch 7184),Noir Series 549,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Body_Lotion
7001,Vanilla Oud Eau De Parfum 50Ml (Batch 7552),Ocean Breeze 600,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Body_Lotion
7002,Mystic Sandalwood Eau De Toilette 100Ml (Batch 1078),Oud Intense 617,Prestige Global Alliance,Atelier Hicks,Bodycare,Marketing Samples,Body_Lotion
7003,Royal Oud Eau De Toilette 100Ml (Batch 2864),Gold Collection 694,Prestige Global Alliance,Maison Blair,Bodycare,Men Fragrance,Sampling_Vial
7004,Tester - Rose Jasmin Scent 100Ml (Batch 2351) (Batch 8211),Gold Collection 694,Prestige Global Alliance,Maison Blair,Bodycare,Promo_Plv,Sampling_Vial
7005,Savage Musk Eau De Toilette 100Ml (Batch 7693),Velvet Petals 695,Prestige Global Alliance,Sanchez New York,Bodycare,Men Fragrance,Sampling_Vial
7006,Golden Sandalwood Eau De Toilette 100Ml (Batch 4665),Private Blend 628,Prestige Global Alliance,Sanchez New York,Bodycare,Marketing Samples,Body_Lotion
7007,Royal Jasmin Eau De Toilette 50Ml (Batch 7623),Private Blend 693,Prestige Global Alliance,Sanchez New York,Bodycare,Product Testers,Body_Lotion
7008,Velvet Oud Eau De Toilette 100Ml (Batch 6978),Private Blend 693,Prestige Global Alliance,Sanchez New York,Bodycare,Product Testers,Sampling_Vial
7009,Rose Musk Eau De Toilette 100Ml (Batch 9298),Private Blend 628,Prestige Global Alliance,Sanchez New York,Bodycare,Men Fragrance,Sampling_Vial
7010,Ambre Musk Eau De Parfum 50Ml (Batch 5898),Private Blend 628,Prestige Global Alliance,Sanchez New York,Bodycare,Men Fragrance,Sampling_Vial
7011,Imperial Jasmin Eau De Toilette 100Ml (Batch 3496),Ocean Breeze 193,Nexus Luxury Brands,Eau De Edwards,Bodycare,Unisex Fragrances,Body_Lotion
7012,Tester - Savage Sandalwood Scent 100Ml (Batch 4274),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7013,Imperial Jasmin Eau De Toilette 100Ml (Batch 5971),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7014,Imperial Sandalwood Eau De Toilette 50Ml (Batch 4303),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7015,Velvet Oud Eau De Toilette 100Ml (Batch 3554),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7016,Vanilla Oud Eau De Parfum 50Ml (Batch 5337),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7017,Mystic Sandalwood Eau De Toilette 100Ml (Batch 1545),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7018,Velvet Sandalwood Eau De Parfum 100Ml (Batch 9718),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7019,Royal Oud Eau De Parfum 50Ml (Batch 3022),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7020,Vanilla Musk Eau De Parfum 100Ml (Batch 1776),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7021,Rose Musk Eau De Toilette 100Ml (Batch 3698),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7022,Imperial Musk Eau De Toilette 100Ml (Batch 8444),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7023,Savage Musk Eau De Parfum 100Ml (Batch 2821),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7024,Golden Oud Eau De Toilette 100Ml (Batch 7112),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7025,Royal Oud Eau De Toilette 50Ml (Batch 9617),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7026,Rose Jasmin Eau De Parfum 100Ml (Batch 9755),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7027,Mystic Jasmin Eau De Parfum 100Ml (Batch 4735),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7028,Tester - Royal Musk Scent 100Ml (Batch 4439),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7029,Ambre Jasmin Eau De Parfum 50Ml (Batch 6528),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7030,Mystic Sandalwood Eau De Parfum 100Ml (Batch 4152),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7031,Tester - Vanilla Sandalwood Scent 100Ml (Batch 3853),Oud Intense 223,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Counter_Display
7032,Mystic Musk Eau De Toilette 100Ml (Batch 9471),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Product Testers,Eau_De_Parfum
7033,Imperial Jasmin Eau De Toilette 100Ml (Batch 9503),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Product Testers,Eau_De_Parfum
7034,Ambre Jasmin Eau De Toilette 50Ml (Batch 1714),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Product Testers,Eau_De_Parfum
7035,Golden Jasmin Eau De Parfum 50Ml (Batch 3122),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Product Testers,Eau_De_Parfum
7036,Rose Sandalwood Eau De Toilette 50Ml (Batch 7220),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Product Testers,Eau_De_Parfum
7037,Tester - Rose Sandalwood Scent 100Ml (Batch 5120),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Eau_De_Parfum
7038,Velvet Sandalwood Eau De Toilette 100Ml (Batch 1830),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Product Testers,Eau_De_Parfum
7039,Velvet Citrus Eau De Parfum 100Ml (Batch 7106),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Product Testers,Eau_De_Parfum
7040,Mystic Jasmin Eau De Parfum 50Ml (Batch 6860),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Product Testers,Eau_De_Parfum
7041,Tester - Imperial Oud Scent 100Ml (Batch 5343),Ocean Breeze 227,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Shower_Gel
7042,Savage Sandalwood Eau De Toilette 100Ml (Batch 2538),Gold Collection 226,Nexus Luxury Brands,Eau De Edwards,Body Care,Promo_Plv,Sampling_Vial
7043,Imperial Citrus Eau De Toilette 100Ml (Batch 5044),Velvet Petals 182,Nexus Luxury Brands,Atelier Middleton,Bodycare,Unisex Fragrances,Sampling_Vial
7044,Vanilla Sandalwood Eau De Parfum 50Ml (Batch 3569),Velvet Petals 182,Nexus Luxury Brands,Thompson Lab,Bodycare,Product Testers,Sampling_Vial
7045,Imperial Musk Eau De Toilette 100Ml (Batch 8484),Velvet Petals 182,Nexus Luxury Brands,Thompson Lab,Bodycare,Marketing Samples,Sampling_Vial
7046,Mystic Musk Eau De Parfum 100Ml (Batch 9435),Velvet Petals 182,Nexus Luxury Brands,Thompson Lab,Bodycare,Product Testers,Sampling_Vial
7047,Golden Citrus Eau De Toilette 50Ml (Batch 7318),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7048,Tester - Mystic Oud Scent 100Ml (Batch 8800),Noir Series 612,Prestige Global Alliance,Atelier Hicks,Bodycare,Promo_Plv,Sampling_Vial
7049,Velvet Sandalwood Eau De Parfum 50Ml (Batch 5029),Noir Series 612,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7050,Tester - Ambre Sandalwood Scent 100Ml (Batch 6057),Noir Series 612,Prestige Global Alliance,Atelier Hicks,Bodycare,Promo_Plv,Sampling_Vial
7051,Velvet Musk Eau De Parfum 50Ml (Batch 2128),Noir Series 612,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Shower_Gel
7052,Golden Jasmin Eau De Toilette 100Ml (Batch 7475),Noir Series 612,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7053,Mystic Jasmin Eau De Toilette 50Ml (Batch 7110),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Eau_De_Toilette
7054,Mystic Oud Eau De Toilette 100Ml (Batch 1766),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7055,Mystic Musk Eau De Parfum 50Ml (Batch 7133),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7056,Ambre Sandalwood Eau De Parfum 50Ml (Batch 7313),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7057,Ambre Jasmin Eau De Toilette 50Ml (Batch 8965),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7058,Mystic Jasmin Eau De Toilette 50Ml (Batch 7911),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Shower_Gel
7059,Rose Citrus Eau De Toilette 100Ml (Batch 8536),Noir Series 612,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7060,Imperial Jasmin Eau De Parfum 50Ml (Batch 3976),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Eau_De_Toilette
7061,Golden Jasmin Eau De Parfum 50Ml (Batch 2304),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Sampling_Vial
7062,Golden Jasmin Eau De Toilette 50Ml (Batch 8839),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Counter_Display
7063,Royal Musk Eau De Toilette 50Ml (Batch 9521),Velvet Petals 602,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Body_Lotion
7065,Rose Citrus Eau De Toilette 50Ml (Batch 8658),Gold Collection 597,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Body_Lotion
7066,Velvet Musk Eau De Toilette 100Ml (Batch 7311),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Sampling_Vial
7067,Rose Sandalwood Eau De Parfum 100Ml (Batch 1306),Velvet Petals 596,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7068,Royal Musk Eau De Toilette 50Ml (Batch 2523),Oud Intense 604,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Body_Lotion
7069,Mystic Oud Eau De Parfum 100Ml (Batch 7356),Noir Series 612,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Sampling_Vial
7070,Rose Musk Eau De Toilette 100Ml (Batch 6878),Noir Series 96,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Sampling_Vial
7071,Mystic Sandalwood Eau De Toilette 50Ml (Batch 8146),Noir Series 96,Prestige Global Alliance,Maison Blair,Bodycare,Product Testers,Counter_Display
7072,Golden Sandalwood Eau De Toilette 100Ml (Batch 8287),Oud Intense 696,Prestige Global Alliance,Maison Blair,Bodycare,Men Fragrance,Eau_De_Toilette
7073,Tester - Imperial Sandalwood Scent 100Ml (Batch 8463),Noir Series 632,Prestige Global Alliance,Sanchez New York,Bodycare,Promo_Plv,Shower_Gel
7074,Vanilla Jasmin Eau De Parfum 50Ml (Batch 3645),Noir Series 632,Prestige Global Alliance,Sanchez New York,Bodycare,Product Testers,Shower_Gel
7076,Royal Musk Eau De Toilette 100Ml (Batch 4501),Ocean Breeze 357,Apex Scents Holdings,Henderson Lab,Bodycare,Marketing Samples,Body_Lotion
7077,Golden Musk Eau De Toilette 50Ml (Batch 1623),Noir Series 580,Apex Scents Holdings,Parfums De Hardy,Bodycare,Unisex Fragrances,Body_Lotion
7078,Ambre Oud Eau De Toilette 100Ml (Batch 4806) (Batch 9460),Oud Intense 599,Apex Scents Holdings,Maison Garcia,Bodycare,Marketing Samples,Body_Lotion
7079,Mystic Citrus Eau De Parfum 50Ml (Batch 3696),Velvet Petals 596,Prestige Global Alliance,Château Mueller,Bodycare,Unisex Fragrances,Body_Lotion
7080,Imperial Oud Eau De Toilette 50Ml (Batch 8431),Oud Intense 604,Prestige Global Alliance,Château Mueller,Bodycare,Unisex Fragrances,Body_Lotion
7081,Tester - Royal Musk Scent 100Ml (Batch 8421),Noir Series 611,Prestige Global Alliance,Château Mueller,Bodycare,Promo_Plv,Sampling_Vial
7082,Tester - Velvet Oud Scent 100Ml (Batch 9463),Ocean Breeze 697,Prestige Global Alliance,Château Mueller,Bodycare,Promo_Plv,Sampling_Vial
7083,Ambre Jasmin Eau De Parfum 100Ml (Batch 6800),Ocean Breeze 697,Prestige Global Alliance,Château Mueller,Bodycare,Unisex Fragrances,Sampling_Vial
7084,Velvet Jasmin Eau De Toilette 50Ml (Batch 2205),Ocean Breeze 697,Prestige Global Alliance,Château Mueller,Bodycare,Unisex Fragrances,Sampling_Vial
7085,Vanilla Oud Eau De Toilette 50Ml (Batch 4531),Gold Collection 698,Prestige Global Alliance,Château Mueller,Bodycare,Unisex Fragrances,Sampling_Vial
7086,Vanilla Oud Eau De Toilette 50Ml (Batch 5444),Velvet Petals 699,Prestige Global Alliance,Château Mueller,Bodycare,Product Testers,Sampling_Vial
7087,Mystic Sandalwood Eau De Parfum 100Ml (Batch 4936),Ocean Breeze 121,Elite Parfums Corp,Atelier Cunningham,Bodycare,Product Testers,Sampling_Vial
7088,Golden Oud Eau De Toilette 50Ml (Batch 9078),Velvet Petals 596,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Body_Lotion
7089,Mystic Jasmin Eau De Toilette 50Ml (Batch 6834),Noir Series 587,Elite Parfums Corp,Parfums De Ortiz,Bodycare,Promo_Plv,Eau_De_Parfum
7091,Royal Citrus Eau De Toilette 50Ml (Batch 7815),Oud Intense 616,Prestige Global Alliance,Atelier Hicks,Bodycare,Marketing Samples,Body_Lotion
7093,Tester - Vanilla Musk Scent 100Ml (Batch 4823),Private Blend 607,Prestige Global Alliance,Atelier Hicks,Bodycare,Promo_Plv,Body_Lotion
7094,Savage Musk Eau De Toilette 50Ml (Batch 2309),Ocean Breeze 697,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Sampling_Vial
7095,Mystic Jasmin Eau De Parfum 100Ml (Batch 3765),Private Blend 607,Prestige Global Alliance,Atelier Hicks,Bodycare,Marketing Samples,Body_Lotion
7096,Vanilla Musk Eau De Parfum 100Ml (Batch 1864),Private Blend 607,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Body_Lotion
7098,Golden Citrus Eau De Toilette 100Ml (Batch 8980),Private Blend 607,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Body_Lotion
7099,Vanilla Oud Eau De Toilette 50Ml (Batch 3810),Private Blend 607,Prestige Global Alliance,Atelier Hicks,Bodycare,Men Fragrance,Shower_Gel
7100,Ambre Sandalwood Eau De Toilette 50Ml (Batch 9141),Oud Intense 618,Prestige Global Alliance,Maison Blair,Bodycare,Men Fragrance,Sampling_Vial
7101,Tester - Ambre Sandalwood Scent 100Ml (Batch 3998),Oud Intense 618,Prestige Global Alliance,Maison Blair,Bodycare,Promo_Plv,Sampling_Vial
7102,Rose Jasmin Eau De Toilette 100Ml (Batch 4474),Gold Collection 694,Prestige Global Alliance,Maison Blair,Bodycare,Men Fragrance,Sampling_Vial
7103,Mystic Oud Eau De Parfum 100Ml (Batch 5247),Gold Collection 694,Prestige Global Alliance,Maison Blair,Bodycare,Men Fragrance,Sampling_Vial
7104,Tester - Mystic Sandalwood Scent 100Ml (Batch 5210),Oud Intense 618,Prestige Global Alliance,Maison Blair,Bodycare,Promo_Plv,Sampling_Vial
7105,Royal Jasmin Eau De Toilette 100Ml (Batch 1288),Velvet Petals 695,Prestige Global Alliance,Sanchez New York,Bodycare,Men Fragrance,Sampling_Vial
7106,Ambre Sandalwood Eau De Toilette 100Ml (Batch 7384),Velvet Petals 695,Prestige Global Alliance,Sanchez New York,Bodycare,Men Fragrance,Sampling_Vial
7107,Tester - Vanilla Citrus Scent 100Ml (Batch 2445),Velvet Petals 695,Prestige Global Alliance,Sanchez New York,Bodycare,Promo_Plv,Sampling_Vial
7108,Imperial Sandalwood Eau De Parfum 50Ml (Batch 8019),Private Blend 628,Prestige Global Alliance,Sanchez New York,Bodycare,Product Testers,Sampling_Vial
7109,Golden Citrus Eau De Toilette 100Ml (Batch 6546),Private Blend 628,Prestige Global Alliance,Sanchez New York,Bodycare,Product Testers,Sampling_Vial
7110,Tester - Savage Oud Scent 100Ml (Batch 7830),Private Blend 693,Prestige Global Alliance,Sanchez New York,Bodycare,Promo_Plv,Body_Lotion
7111,Tester - Imperial Oud Scent 100Ml (Batch 3067),Private Blend 693,Prestige Global Alliance,Sanchez New York,Bodycare,Promo_Plv,Sampling_Vial
7112,Golden Sandalwood Eau De Parfum 100Ml (Batch 4979),Velvet Petals 459,Apex Scents Holdings,Maison Garcia,Bodycare,Marketing Samples,Body_Lotion
7113,Savage Oud Eau De Parfum 50Ml (Batch 7444),Gold Collection 698,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Sampling_Vial
7114,Golden Citrus Eau De Toilette 50Ml (Batch 5398),Velvet Petals 699,Prestige Global Alliance,Atelier Hicks,Bodycare,Product Testers,Sampling_Vial
7115,Savage Citrus Eau De Parfum 100Ml (Batch 2149),Noir Series 588,Elite Parfums Corp,Peterson Lab,Bodycare,Marketing Samples,Sampling_Vial
7116,Rose Jasmin Eau De Toilette 50Ml (Batch 7212),Noir Series 588,Elite Parfums Corp,Peterson Lab,Bodycare,Marketing Samples,Sampling_Vial
7117,Savage Musk Eau De Parfum 100Ml (Batch 1049),Gold Collection 256,Nexus Luxury Brands,Collier New York,Bodycare,Unisex Fragrance,Counter_Display
7118,Royal Jasmin Eau De Parfum 50Ml (Batch 3811),Gold Collection 256,Nexus Luxury Brands,Collier New York,Bodycare,Promo_Plv,Eau_De_Parfum
7119,Golden Oud Eau De Parfum 100Ml (Batch 7193),Gold Collection 256,Nexus Luxury Brands,Collier New York,Bodycare,Unisex Fragrance,Shower_Gel
7120,Royal Musk Eau De Toilette 100Ml (Batch 4419),Gold Collection 256,Nexus Luxury Brands,Collier New York,Bodycare,Unisex Fragrances,Sampling_Vial
7121,Tester - Mystic Citrus Scent 100Ml (Batch 4332),Gold Collection 256,Nexus Luxury Brands,Collier New York,Bodycare,Promo_Plv,Sampling_Vial
7122,Golden Jasmin Eau De Parfum 50Ml (Batch 9422),Private Blend 300,Nexus Luxury Brands,Collier New York,Bodycare,Promo_Plv,Eau_De_Toilette
7123,Rose Citrus Eau De Parfum 100Ml (Batch 6008),Private Blend 300,Nexus Luxury Brands,Collier New York,Bodycare,Promo_Plv,Eau_De_Toilette
7124,Tester - Mystic Citrus Scent 100Ml (Batch 3134),Private Blend 300,Nexus Luxury Brands,Collier New York,Bodycare,Promo_Plv,Eau_De_Toilette
